date,cust_id,service_id,amount,hour,day_part,month
2025-10-03 14:00:00,134,1,300,14,Afternoon,10
2025-10-03 15:00:00,147,1,400,15,Afternoon,10
2025-10-03 16:00:00,183,4,300,16,Afternoon,10
2025-10-03 17:00:00,155,2,300,17,Afternoon,10
2025-10-03 18:00:00,148,2,300,18,Evening,10
2025-10-03 19:00:00,112,4,200,19,Evening,10
2025-10-03 20:00:00,160,1,200,20,Evening,10
2025-10-04 08:00:00,148,4,400,8,Morning,10
2025-10-04 09:00:00,145,1,300,9,Morning,10
2025-10-04 10:00:00,161,2,200,10,Morning,10
2025-10-04 11:00:00,107,3,400,11,Morning,10
2025-10-04 12:00:00,142,1,400,12,Afternoon,10
2025-10-04 13:00:00,119,2,400,13,Afternoon,10
2025-10-04 14:00:00,196,2,400,14,Afternoon,10
2025-10-04 15:00:00,189,3,400,15,Afternoon,10
2025-10-04 16:00:00,138,2,500,16,Afternoon,10
2025-10-04 17:00:00,184,2,300,17,Afternoon,10
2025-10-04 18:00:00,148,1,400,18,Evening,10
2025-10-04 19:00:00,163,1,500,19,Evening,10
2025-10-04 20:00:00,161,3,300,20,Evening,10
2025-10-05 08:00:00,153,3,200,8,Morning,10
2025-10-05 09:00:00,108,2,400,9,Morning,10
2025-10-05 10:00:00,187,1,500,10,Morning,10
2025-10-05 11:00:00,136,3,200,11,Morning,10
2025-10-05 12:00:00,148,3,500,12,Afternoon,10
2025-10-05 13:00:00,140,4,300,13,Afternoon,10
2025-10-05 14:00:00,116,3,300,14,Afternoon,10
2025-10-05 15:00:00,187,2,200,15,Afternoon,10
2025-10-05 16:00:00,120,1,500,16,Afternoon,10
2025-10-05 17:00:00,150,3,400,17,Afternoon,10
2025-10-05 18:00:00,158,4,400,18,Evening,10
2025-10-05 19:00:00,138,1,200,19,Evening,10
2025-10-05 20:00:00,154,3,200,20,Evening,10
2025-10-06 08:00:00,140,4,200,8,Morning,10
2025-10-06 09:00:00,138,3,500,9,Morning,10
2025-10-06 10:00:00,112,1,400,10,Morning,10
2025-10-06 11:00:00,163,1,400,11,Morning,10
2025-10-06 12:00:00,110,1,400,12,Afternoon,10
2025-10-06 13:00:00,118,2,200,13,Afternoon,10
2025-10-06 14:00:00,110,3,400,14,Afternoon,10
2025-10-06 15:00:00,176,2,300,15,Afternoon,10
2025-10-06 16:00:00,145,1,200,16,Afternoon,10
2025-10-06 17:00:00,144,4,400,17,Afternoon,10
2025-10-06 18:00:00,100,3,500,18,Evening,10
2025-10-06 19:00:00,139,2,200,19,Evening,10
2025-10-06 20:00:00,118,3,300,20,Evening,10
2025-10-07 08:00:00,175,4,300,8,Morning,10
2025-10-07 09:00:00,171,2,500,9,Morning,10
2025-10-07 10:00:00,171,1,500,10,Morning,10
2025-10-07 11:00:00,160,2,200,11,Morning,10
2025-10-07 12:00:00,111,3,200,12,Afternoon,10
2025-10-07 13:00:00,160,3,300,13,Afternoon,10
2025-10-07 14:00:00,132,3,500,14,Afternoon,10
2025-10-07 15:00:00,144,3,200,15,Afternoon,10
2025-10-07 16:00:00,189,1,300,16,Afternoon,10
2025-10-07 17:00:00,191,2,500,17,Afternoon,10
2025-10-07 18:00:00,168,1,300,18,Evening,10
2025-10-07 19:00:00,107,1,400,19,Evening,10
2025-10-07 20:00:00,124,1,500,20,Evening,10
2025-10-08 08:00:00,190,3,200,8,Morning,10
2025-10-08 09:00:00,145,3,200,9,Morning,10
2025-10-08 10:00:00,186,3,400,10,Morning,10
2025-10-08 11:00:00,129,2,500,11,Morning,10
2025-10-08 12:00:00,146,4,300,12,Afternoon,10
2025-10-08 13:00:00,186,3,200,13,Afternoon,10
2025-10-08 14:00:00,148,2,400,14,Afternoon,10
2025-10-08 15:00:00,146,3,400,15,Afternoon,10
2025-10-08 16:00:00,183,3,500,16,Afternoon,10
2025-10-08 17:00:00,181,1,500,17,Afternoon,10
2025-10-08 18:00:00,117,1,200,18,Evening,10
2025-10-08 19:00:00,165,1,400,19,Evening,10
2025-10-08 20:00:00,167,2,300,20,Evening,10
2025-10-09 08:00:00,193,4,400,8,Morning,10
2025-10-09 09:00:00,132,4,300,9,Morning,10
2025-10-09 10:00:00,135,2,300,10,Morning,10
2025-10-09 11:00:00,181,3,200,11,Morning,10
2025-10-09 12:00:00,118,2,400,12,Afternoon,10
2025-10-09 13:00:00,127,3,300,13,Afternoon,10
2025-10-09 14:00:00,139,2,500,14,Afternoon,10
2025-10-09 15:00:00,183,2,300,15,Afternoon,10
2025-10-09 16:00:00,196,2,500,16,Afternoon,10
2025-10-09 17:00:00,175,4,500,17,Afternoon,10
2025-10-09 18:00:00,114,1,400,18,Evening,10
2025-10-09 19:00:00,140,2,500,19,Evening,10
2025-10-09 20:00:00,138,4,300,20,Evening,10
2025-10-10 08:00:00,101,1,500,8,Morning,10
2025-10-10 09:00:00,162,1,400,9,Morning,10
2025-10-10 10:00:00,128,2,200,10,Morning,10
2025-10-10 11:00:00,173,3,300,11,Morning,10
2025-10-10 12:00:00,165,3,300,12,Afternoon,10
2025-10-10 13:00:00,150,3,400,13,Afternoon,10
2025-10-10 14:00:00,174,2,400,14,Afternoon,10
2025-10-10 15:00:00,176,3,400,15,Afternoon,10
2025-10-10 16:00:00,109,4,400,16,Afternoon,10
2025-10-10 17:00:00,113,4,300,17,Afternoon,10
2025-10-10 18:00:00,181,4,200,18,Evening,10
2025-10-10 19:00:00,150,4,500,19,Evening,10
2025-10-10 20:00:00,172,1,500,20,Evening,10
2025-10-11 08:00:00,138,4,200,8,Morning,10
2025-10-11 09:00:00,127,3,200,9,Morning,10
2025-10-11 10:00:00,102,2,200,10,Morning,10
2025-10-11 11:00:00,183,3,400,11,Morning,10
2025-10-11 12:00:00,169,4,300,12,Afternoon,10
2025-10-11 13:00:00,126,1,300,13,Afternoon,10
2025-10-11 14:00:00,101,4,300,14,Afternoon,10
2025-10-11 15:00:00,192,2,400,15,Afternoon,10
2025-10-11 16:00:00,137,3,300,16,Afternoon,10
2025-10-11 17:00:00,102,2,400,17,Afternoon,10
2025-10-11 18:00:00,115,2,300,18,Evening,10
2025-10-11 19:00:00,193,2,200,19,Evening,10
2025-10-11 20:00:00,139,3,500,20,Evening,10
2025-10-12 08:00:00,101,4,500,8,Morning,10
2025-10-12 09:00:00,180,2,400,9,Morning,10
2025-10-12 10:00:00,140,3,300,10,Morning,10
2025-10-12 11:00:00,111,1,500,11,Morning,10
2025-10-12 12:00:00,134,3,200,12,Afternoon,10
2025-10-12 13:00:00,164,1,200,13,Afternoon,10
2025-10-12 14:00:00,154,3,200,14,Afternoon,10
2025-10-12 15:00:00,144,4,400,15,Afternoon,10
2025-10-12 16:00:00,178,2,400,16,Afternoon,10
2025-10-12 17:00:00,189,4,300,17,Afternoon,10
2025-10-12 18:00:00,184,3,200,18,Evening,10
2025-10-12 19:00:00,161,2,300,19,Evening,10
2025-10-12 20:00:00,148,1,300,20,Evening,10
2025-10-13 08:00:00,194,3,200,8,Morning,10
2025-10-13 09:00:00,124,2,300,9,Morning,10
2025-10-13 10:00:00,122,1,500,10,Morning,10
2025-10-13 11:00:00,123,1,400,11,Morning,10
2025-10-13 12:00:00,137,4,300,12,Afternoon,10
2025-10-13 13:00:00,127,3,200,13,Afternoon,10
2025-10-13 14:00:00,120,1,400,14,Afternoon,10
2025-10-13 15:00:00,153,2,400,15,Afternoon,10
2025-10-13 16:00:00,117,1,300,16,Afternoon,10
2025-10-13 17:00:00,135,1,500,17,Afternoon,10
2025-10-13 18:00:00,198,4,300,18,Evening,10
2025-10-13 19:00:00,144,4,500,19,Evening,10
2025-10-13 20:00:00,172,2,400,20,Evening,10
2025-10-14 08:00:00,152,4,300,8,Morning,10
2025-10-14 09:00:00,129,1,200,9,Morning,10
2025-10-14 10:00:00,159,1,300,10,Morning,10
2025-10-14 11:00:00,197,4,500,11,Morning,10
2025-10-14 12:00:00,131,1,500,12,Afternoon,10
2025-10-14 13:00:00,166,1,300,13,Afternoon,10
2025-10-14 14:00:00,166,2,500,14,Afternoon,10
2025-10-14 15:00:00,127,4,400,15,Afternoon,10
2025-10-14 16:00:00,143,1,300,16,Afternoon,10
2025-10-14 17:00:00,178,4,500,17,Afternoon,10
2025-10-14 18:00:00,140,2,300,18,Evening,10
2025-10-14 19:00:00,162,4,300,19,Evening,10
2025-10-14 20:00:00,122,1,200,20,Evening,10
2025-10-15 08:00:00,174,4,300,8,Morning,10
2025-10-15 09:00:00,147,1,200,9,Morning,10
2025-10-15 10:00:00,131,1,500,10,Morning,10
2025-10-15 11:00:00,156,1,200,11,Morning,10
2025-10-15 12:00:00,199,2,200,12,Afternoon,10
2025-10-15 13:00:00,132,4,200,13,Afternoon,10
2025-10-15 14:00:00,123,2,400,14,Afternoon,10
2025-10-15 15:00:00,138,4,200,15,Afternoon,10
2025-10-15 16:00:00,133,2,300,16,Afternoon,10
2025-10-15 17:00:00,155,3,200,17,Afternoon,10
2025-10-15 18:00:00,127,1,300,18,Evening,10
2025-10-15 19:00:00,136,1,200,19,Evening,10
2025-10-15 20:00:00,106,2,400,20,Evening,10
2025-10-16 08:00:00,167,3,500,8,Morning,10
2025-10-16 09:00:00,136,1,200,9,Morning,10
2025-10-16 10:00:00,155,4,200,10,Morning,10
2025-10-16 11:00:00,164,2,400,11,Morning,10
2025-10-16 12:00:00,164,1,200,12,Afternoon,10
2025-10-16 13:00:00,146,1,300,13,Afternoon,10
2025-10-16 14:00:00,119,2,200,14,Afternoon,10
2025-10-16 15:00:00,118,2,200,15,Afternoon,10
2025-10-16 16:00:00,128,4,500,16,Afternoon,10
2025-10-16 17:00:00,173,4,500,17,Afternoon,10
2025-10-16 18:00:00,159,1,200,18,Evening,10
2025-10-16 19:00:00,117,1,400,19,Evening,10
2025-10-16 20:00:00,191,2,500,20,Evening,10
2025-10-17 08:00:00,134,1,200,8,Morning,10
2025-10-17 09:00:00,142,1,500,9,Morning,10
2025-10-17 10:00:00,194,2,200,10,Morning,10
2025-10-17 11:00:00,190,1,500,11,Morning,10
2025-10-17 12:00:00,110,1,500,12,Afternoon,10
2025-10-17 13:00:00,148,3,300,13,Afternoon,10
2025-10-17 14:00:00,137,4,200,14,Afternoon,10
2025-10-17 15:00:00,163,2,200,15,Afternoon,10
2025-10-17 16:00:00,168,3,200,16,Afternoon,10
2025-10-17 17:00:00,107,4,200,17,Afternoon,10
2025-10-17 18:00:00,133,4,500,18,Evening,10
2025-10-17 19:00:00,147,4,300,19,Evening,10
2025-10-17 20:00:00,155,3,300,20,Evening,10
2025-10-18 08:00:00,175,3,400,8,Morning,10
2025-10-18 09:00:00,164,4,200,9,Morning,10
2025-10-18 10:00:00,130,1,400,10,Morning,10
2025-10-18 11:00:00,103,1,500,11,Morning,10
2025-10-18 12:00:00,149,3,400,12,Afternoon,10
2025-10-18 13:00:00,168,3,200,13,Afternoon,10
2025-10-18 14:00:00,129,3,300,14,Afternoon,10
2025-10-18 15:00:00,187,4,300,15,Afternoon,10
2025-10-18 16:00:00,158,1,200,16,Afternoon,10
2025-10-18 17:00:00,166,3,500,17,Afternoon,10
2025-10-18 18:00:00,174,3,200,18,Evening,10
2025-10-18 19:00:00,144,2,500,19,Evening,10
2025-10-18 20:00:00,103,4,300,20,Evening,10
2025-10-19 08:00:00,125,2,500,8,Morning,10
2025-10-19 09:00:00,126,1,200,9,Morning,10
2025-10-19 10:00:00,145,2,200,10,Morning,10
2025-10-19 11:00:00,163,2,200,11,Morning,10
2025-10-19 12:00:00,190,2,500,12,Afternoon,10
2025-10-19 13:00:00,150,4,500,13,Afternoon,10
2025-10-19 14:00:00,149,1,500,14,Afternoon,10
2025-10-19 15:00:00,105,2,300,15,Afternoon,10
2025-10-19 16:00:00,158,4,400,16,Afternoon,10
2025-10-19 17:00:00,114,1,400,17,Afternoon,10
2025-10-19 18:00:00,129,3,200,18,Evening,10
2025-10-19 19:00:00,141,2,300,19,Evening,10
2025-10-19 20:00:00,136,1,500,20,Evening,10
2025-10-20 08:00:00,141,2,200,8,Morning,10
2025-10-20 09:00:00,134,3,300,9,Morning,10
2025-10-20 10:00:00,186,1,200,10,Morning,10
2025-10-20 11:00:00,105,4,300,11,Morning,10
2025-10-20 12:00:00,167,1,300,12,Afternoon,10
2025-10-20 13:00:00,117,4,400,13,Afternoon,10
2025-10-20 14:00:00,172,1,200,14,Afternoon,10
2025-10-20 15:00:00,128,4,500,15,Afternoon,10
2025-10-20 16:00:00,176,3,400,16,Afternoon,10
2025-10-20 17:00:00,158,3,400,17,Afternoon,10
2025-10-20 18:00:00,146,3,500,18,Evening,10
2025-10-20 19:00:00,116,1,300,19,Evening,10
2025-10-20 20:00:00,195,3,500,20,Evening,10
2025-10-21 08:00:00,121,2,200,8,Morning,10
2025-10-21 09:00:00,167,3,500,9,Morning,10
2025-10-21 10:00:00,168,4,300,10,Morning,10
2025-10-21 11:00:00,136,4,500,11,Morning,10
2025-10-21 12:00:00,148,4,300,12,Afternoon,10
2025-10-21 13:00:00,112,1,300,13,Afternoon,10
2025-10-21 14:00:00,133,2,200,14,Afternoon,10
2025-10-21 15:00:00,185,3,500,15,Afternoon,10
2025-10-21 16:00:00,152,2,500,16,Afternoon,10
2025-10-21 17:00:00,186,2,200,17,Afternoon,10
2025-10-21 18:00:00,150,4,300,18,Evening,10
2025-10-21 19:00:00,102,4,500,19,Evening,10
2025-10-21 20:00:00,141,4,200,20,Evening,10
2025-10-22 08:00:00,197,1,300,8,Morning,10
2025-10-22 09:00:00,131,2,200,9,Morning,10
2025-10-22 10:00:00,150,2,500,10,Morning,10
2025-10-22 11:00:00,184,1,200,11,Morning,10
2025-10-22 12:00:00,145,1,400,12,Afternoon,10
2025-10-22 13:00:00,120,1,300,13,Afternoon,10
2025-10-22 14:00:00,143,2,400,14,Afternoon,10
2025-10-22 15:00:00,110,2,400,15,Afternoon,10
2025-10-22 16:00:00,167,4,300,16,Afternoon,10
2025-10-22 17:00:00,100,4,300,17,Afternoon,10
2025-10-22 18:00:00,191,2,200,18,Evening,10
2025-10-22 19:00:00,162,4,300,19,Evening,10
2025-10-22 20:00:00,123,1,400,20,Evening,10
2025-10-23 08:00:00,198,3,400,8,Morning,10
2025-10-23 09:00:00,112,4,500,9,Morning,10
2025-10-23 10:00:00,197,2,300,10,Morning,10
2025-10-23 11:00:00,110,4,400,11,Morning,10
2025-10-23 12:00:00,199,4,500,12,Afternoon,10
2025-10-23 13:00:00,150,4,500,13,Afternoon,10
2025-10-23 14:00:00,116,3,200,14,Afternoon,10
2025-10-23 15:00:00,198,1,400,15,Afternoon,10
2025-10-23 16:00:00,181,2,200,16,Afternoon,10
2025-10-23 17:00:00,185,3,400,17,Afternoon,10
2025-10-23 18:00:00,123,2,200,18,Evening,10
2025-10-23 19:00:00,118,2,200,19,Evening,10
2025-10-23 20:00:00,136,2,300,20,Evening,10
2025-10-24 08:00:00,184,3,200,8,Morning,10
2025-10-24 09:00:00,107,1,300,9,Morning,10
2025-10-24 10:00:00,127,2,500,10,Morning,10
2025-10-24 11:00:00,104,1,400,11,Morning,10
2025-10-24 12:00:00,116,1,500,12,Afternoon,10
2025-10-24 13:00:00,135,4,400,13,Afternoon,10
2025-10-24 14:00:00,118,3,500,14,Afternoon,10
2025-10-24 15:00:00,163,3,400,15,Afternoon,10
2025-10-24 16:00:00,190,4,200,16,Afternoon,10
2025-10-24 17:00:00,197,4,400,17,Afternoon,10
2025-10-24 18:00:00,110,1,400,18,Evening,10
2025-10-24 19:00:00,153,2,500,19,Evening,10
2025-10-24 20:00:00,144,3,500,20,Evening,10
2025-10-25 08:00:00,146,2,500,8,Morning,10
2025-10-25 09:00:00,111,2,300,9,Morning,10
2025-10-25 10:00:00,120,4,300,10,Morning,10
2025-10-25 11:00:00,110,2,400,11,Morning,10
2025-10-25 12:00:00,191,1,400,12,Afternoon,10
2025-10-25 13:00:00,104,4,200,13,Afternoon,10
2025-10-25 14:00:00,180,2,200,14,Afternoon,10
2025-10-25 15:00:00,155,4,400,15,Afternoon,10
2025-10-25 16:00:00,119,1,300,16,Afternoon,10
2025-10-25 17:00:00,140,1,400,17,Afternoon,10
2025-10-25 18:00:00,145,2,200,18,Evening,10
2025-10-25 19:00:00,111,4,300,19,Evening,10
2025-10-25 20:00:00,169,2,300,20,Evening,10
2025-10-26 08:00:00,116,2,200,8,Morning,10
2025-10-26 09:00:00,118,4,400,9,Morning,10
2025-10-26 10:00:00,125,2,500,10,Morning,10
2025-10-26 11:00:00,147,1,400,11,Morning,10
2025-10-26 12:00:00,151,4,400,12,Afternoon,10
2025-10-26 13:00:00,195,4,200,13,Afternoon,10
2025-10-26 14:00:00,169,4,300,14,Afternoon,10
2025-10-26 15:00:00,154,4,200,15,Afternoon,10
2025-10-26 16:00:00,199,2,400,16,Afternoon,10
2025-10-26 17:00:00,174,2,500,17,Afternoon,10
2025-10-26 18:00:00,132,1,500,18,Evening,10
2025-10-26 19:00:00,161,3,500,19,Evening,10
2025-10-26 20:00:00,187,3,200,20,Evening,10
2025-10-27 08:00:00,122,1,300,8,Morning,10
2025-10-27 09:00:00,114,3,200,9,Morning,10
2025-10-27 10:00:00,126,1,500,10,Morning,10
2025-10-27 11:00:00,174,2,400,11,Morning,10
2025-10-27 12:00:00,163,4,300,12,Afternoon,10
2025-10-27 13:00:00,180,4,200,13,Afternoon,10
2025-10-27 14:00:00,150,2,200,14,Afternoon,10
2025-10-27 15:00:00,152,4,300,15,Afternoon,10
2025-10-27 16:00:00,177,4,300,16,Afternoon,10
2025-10-27 17:00:00,190,3,400,17,Afternoon,10
2025-10-27 18:00:00,181,2,300,18,Evening,10
2025-10-27 19:00:00,191,3,400,19,Evening,10
2025-10-27 20:00:00,150,3,500,20,Evening,10
2025-10-28 08:00:00,146,4,500,8,Morning,10
2025-10-28 09:00:00,103,4,200,9,Morning,10
2025-10-28 10:00:00,106,2,500,10,Morning,10
2025-10-28 11:00:00,134,4,500,11,Morning,10
2025-10-28 12:00:00,147,4,400,12,Afternoon,10
2025-10-28 13:00:00,172,2,200,13,Afternoon,10
2025-10-28 14:00:00,171,4,300,14,Afternoon,10
2025-10-28 15:00:00,144,3,200,15,Afternoon,10
2025-10-28 16:00:00,180,2,500,16,Afternoon,10
2025-10-28 17:00:00,180,4,300,17,Afternoon,10
2025-10-28 18:00:00,196,1,200,18,Evening,10
2025-10-28 19:00:00,195,2,200,19,Evening,10
2025-10-28 20:00:00,171,2,200,20,Evening,10
2025-10-29 08:00:00,118,1,200,8,Morning,10
2025-10-29 09:00:00,162,4,400,9,Morning,10
2025-10-29 10:00:00,137,4,200,10,Morning,10
2025-10-29 11:00:00,166,2,500,11,Morning,10
2025-10-29 12:00:00,158,2,500,12,Afternoon,10
2025-10-29 13:00:00,168,4,400,13,Afternoon,10
2025-10-29 14:00:00,112,4,300,14,Afternoon,10
2025-10-29 15:00:00,146,3,300,15,Afternoon,10
2025-10-29 16:00:00,160,2,500,16,Afternoon,10
2025-10-29 17:00:00,130,2,500,17,Afternoon,10
2025-10-29 18:00:00,179,1,400,18,Evening,10
2025-10-29 19:00:00,195,3,300,19,Evening,10
2025-10-29 20:00:00,121,4,300,20,Evening,10
2025-10-30 08:00:00,192,3,200,8,Morning,10
2025-10-30 09:00:00,185,4,200,9,Morning,10
2025-10-30 10:00:00,142,4,200,10,Morning,10
2025-10-30 11:00:00,166,3,400,11,Morning,10
2025-10-30 12:00:00,153,2,500,12,Afternoon,10
2025-10-30 13:00:00,109,4,400,13,Afternoon,10
2025-10-30 14:00:00,141,3,300,14,Afternoon,10
2025-10-30 15:00:00,163,1,500,15,Afternoon,10
2025-10-30 16:00:00,120,3,200,16,Afternoon,10
2025-10-30 17:00:00,179,1,400,17,Afternoon,10
2025-10-30 18:00:00,175,4,400,18,Evening,10
2025-10-30 19:00:00,165,3,200,19,Evening,10
2025-10-30 20:00:00,140,3,400,20,Evening,10
2025-10-31 08:00:00,123,1,200,8,Morning,10
2025-10-31 09:00:00,134,3,300,9,Morning,10
2025-10-31 10:00:00,155,3,500,10,Morning,10
2025-10-31 11:00:00,129,4,300,11,Morning,10
2025-10-31 12:00:00,156,3,300,12,Afternoon,10
2025-10-31 13:00:00,193,2,200,13,Afternoon,10
2025-10-31 14:00:00,146,1,400,14,Afternoon,10
2025-10-31 15:00:00,134,3,300,15,Afternoon,10
2025-10-31 16:00:00,118,1,300,16,Afternoon,10
2025-10-31 17:00:00,107,1,300,17,Afternoon,10
2025-10-31 18:00:00,125,1,400,18,Evening,10
2025-10-31 19:00:00,170,3,400,19,Evening,10
2025-10-31 20:00:00,129,3,200,20,Evening,10
2025-11-01 08:00:00,106,1,300,8,Morning,11
2025-11-01 09:00:00,166,2,500,9,Morning,11
2025-11-01 10:00:00,164,1,400,10,Morning,11
2025-11-01 11:00:00,135,2,200,11,Morning,11
2025-11-01 12:00:00,124,1,300,12,Afternoon,11
2025-11-01 13:00:00,136,4,500,13,Afternoon,11
2025-11-01 14:00:00,100,1,400,14,Afternoon,11
2025-11-01 15:00:00,114,1,500,15,Afternoon,11
2025-11-01 16:00:00,136,3,400,16,Afternoon,11
2025-11-01 17:00:00,112,2,200,17,Afternoon,11
2025-11-01 18:00:00,107,4,500,18,Evening,11
2025-11-01 19:00:00,104,2,300,19,Evening,11
2025-11-01 20:00:00,159,4,300,20,Evening,11
2025-11-02 08:00:00,172,1,400,8,Morning,11
2025-11-02 09:00:00,100,3,300,9,Morning,11
2025-11-02 10:00:00,135,3,500,10,Morning,11
2025-11-02 11:00:00,134,2,200,11,Morning,11
2025-11-02 12:00:00,165,3,400,12,Afternoon,11
2025-11-02 13:00:00,162,2,500,13,Afternoon,11
2025-11-02 14:00:00,122,2,400,14,Afternoon,11
2025-11-02 15:00:00,108,4,200,15,Afternoon,11
2025-11-02 16:00:00,133,2,400,16,Afternoon,11
2025-11-02 17:00:00,145,4,300,17,Afternoon,11
2025-11-02 18:00:00,177,3,300,18,Evening,11
2025-11-02 19:00:00,103,2,400,19,Evening,11
2025-11-02 20:00:00,129,2,200,20,Evening,11
2025-11-03 08:00:00,194,1,200,8,Morning,11
2025-11-03 09:00:00,174,2,300,9,Morning,11
2025-11-03 10:00:00,198,2,200,10,Morning,11
2025-11-03 11:00:00,171,1,400,11,Morning,11
2025-11-03 12:00:00,102,1,500,12,Afternoon,11
2025-11-03 13:00:00,113,3,400,13,Afternoon,11
2025-11-03 14:00:00,159,2,300,14,Afternoon,11
2025-11-03 15:00:00,176,3,300,15,Afternoon,11
2025-11-03 16:00:00,144,3,300,16,Afternoon,11
2025-11-03 17:00:00,195,1,200,17,Afternoon,11
2025-11-03 18:00:00,133,4,400,18,Evening,11
2025-11-03 19:00:00,144,3,500,19,Evening,11
2025-11-03 20:00:00,160,4,400,20,Evening,11
2025-11-04 08:00:00,182,2,500,8,Morning,11
2025-11-04 09:00:00,115,1,400,9,Morning,11
2025-11-04 10:00:00,165,2,300,10,Morning,11
2025-11-04 11:00:00,139,2,500,11,Morning,11
2025-11-04 12:00:00,116,1,400,12,Afternoon,11
2025-11-04 13:00:00,133,2,200,13,Afternoon,11
2025-11-04 14:00:00,115,1,200,14,Afternoon,11
2025-11-04 15:00:00,159,4,400,15,Afternoon,11
2025-11-04 16:00:00,165,2,300,16,Afternoon,11
2025-11-04 17:00:00,165,1,500,17,Afternoon,11
2025-11-04 18:00:00,189,3,400,18,Evening,11
2025-11-04 19:00:00,112,2,200,19,Evening,11
2025-11-04 20:00:00,155,4,500,20,Evening,11
2025-11-05 08:00:00,130,1,200,8,Morning,11
2025-11-05 09:00:00,133,2,200,9,Morning,11
2025-11-05 10:00:00,138,2,400,10,Morning,11
2025-11-05 11:00:00,166,2,200,11,Morning,11
2025-11-05 12:00:00,107,4,500,12,Afternoon,11
2025-11-05 13:00:00,186,1,300,13,Afternoon,11
2025-11-05 14:00:00,177,3,400,14,Afternoon,11
2025-11-05 15:00:00,154,3,500,15,Afternoon,11
2025-11-05 16:00:00,126,3,400,16,Afternoon,11
2025-11-05 17:00:00,192,1,200,17,Afternoon,11
2025-11-05 18:00:00,152,3,200,18,Evening,11
2025-11-05 19:00:00,138,4,500,19,Evening,11
2025-11-05 20:00:00,164,1,500,20,Evening,11
2025-11-06 08:00:00,116,2,300,8,Morning,11
2025-11-06 09:00:00,129,4,500,9,Morning,11
2025-11-06 10:00:00,152,2,500,10,Morning,11
2025-11-06 11:00:00,112,3,400,11,Morning,11
2025-11-06 12:00:00,120,4,200,12,Afternoon,11
2025-11-06 13:00:00,118,1,500,13,Afternoon,11
2025-11-06 14:00:00,152,4,300,14,Afternoon,11
2025-11-06 15:00:00,118,2,500,15,Afternoon,11
2025-11-06 16:00:00,156,1,200,16,Afternoon,11
2025-11-06 17:00:00,124,4,500,17,Afternoon,11
2025-11-06 18:00:00,185,4,400,18,Evening,11
2025-11-06 19:00:00,130,4,200,19,Evening,11
2025-11-06 20:00:00,180,4,500,20,Evening,11
2025-11-07 08:00:00,154,1,400,8,Morning,11
2025-11-07 09:00:00,122,2,200,9,Morning,11
2025-11-07 10:00:00,131,4,500,10,Morning,11
2025-11-07 11:00:00,161,1,400,11,Morning,11
2025-11-07 12:00:00,173,2,300,12,Afternoon,11
2025-11-07 13:00:00,109,4,400,13,Afternoon,11
2025-11-07 14:00:00,199,2,300,14,Afternoon,11
2025-11-07 15:00:00,171,2,500,15,Afternoon,11
2025-11-07 16:00:00,153,1,400,16,Afternoon,11
2025-11-07 17:00:00,151,2,300,17,Afternoon,11
2025-11-07 18:00:00,119,1,200,18,Evening,11
2025-11-07 19:00:00,131,4,400,19,Evening,11
2025-11-07 20:00:00,113,2,500,20,Evening,11
2025-11-08 08:00:00,149,2,200,8,Morning,11
2025-11-08 09:00:00,127,3,300,9,Morning,11
2025-11-08 10:00:00,152,4,400,10,Morning,11
2025-11-08 11:00:00,123,4,400,11,Morning,11
2025-11-08 12:00:00,178,3,500,12,Afternoon,11
2025-11-08 13:00:00,121,3,200,13,Afternoon,11
2025-11-08 14:00:00,129,1,400,14,Afternoon,11
2025-11-08 15:00:00,162,1,400,15,Afternoon,11
2025-11-08 16:00:00,103,2,200,16,Afternoon,11
2025-11-08 17:00:00,176,2,400,17,Afternoon,11
2025-11-08 18:00:00,158,2,200,18,Evening,11
2025-11-08 19:00:00,186,2,200,19,Evening,11
2025-11-08 20:00:00,107,1,200,20,Evening,11
2025-11-09 08:00:00,181,4,500,8,Morning,11
2025-11-09 09:00:00,111,2,200,9,Morning,11
2025-11-09 10:00:00,130,4,200,10,Morning,11
2025-11-09 11:00:00,177,2,300,11,Morning,11
2025-11-09 12:00:00,133,3,300,12,Afternoon,11
2025-11-09 13:00:00,181,2,500,13,Afternoon,11
2025-11-09 14:00:00,197,2,200,14,Afternoon,11
2025-11-09 15:00:00,174,2,300,15,Afternoon,11
2025-11-09 16:00:00,175,1,300,16,Afternoon,11
2025-11-09 17:00:00,148,3,400,17,Afternoon,11
2025-11-09 18:00:00,178,2,200,18,Evening,11
2025-11-09 19:00:00,156,2,300,19,Evening,11
2025-11-09 20:00:00,194,4,500,20,Evening,11
2025-11-10 08:00:00,192,3,400,8,Morning,11
2025-11-10 09:00:00,125,2,400,9,Morning,11
2025-11-10 10:00:00,117,4,200,10,Morning,11
2025-11-10 11:00:00,195,4,200,11,Morning,11
2025-11-10 12:00:00,185,1,400,12,Afternoon,11
2025-11-10 13:00:00,137,4,500,13,Afternoon,11
2025-11-10 14:00:00,180,2,200,14,Afternoon,11
2025-11-10 15:00:00,186,1,200,15,Afternoon,11
2025-11-10 16:00:00,187,1,400,16,Afternoon,11
2025-11-10 17:00:00,149,2,400,17,Afternoon,11
2025-11-10 18:00:00,107,3,200,18,Evening,11
2025-11-10 19:00:00,140,4,300,19,Evening,11
